# s  	mu_x  	mu_y  	beta_x  	beta_y  	alpha_x  	alpha_y  	D_x  	D_y  	Dp_x  	Dp_y
5.983926999999999907e+02 1.725623007000000042e+00 1.762327492000000051e+00 4.835777559000000281e+01 7.255507828999999731e+01 1.043074057000000110e+00 -1.458756850000000105e+00 -6.518474334999999620e-01 0.000000000000000000e+00 1.876330307000000086e-02 0.000000000000000000e+00
5.997926999999999680e+02 1.730372746000000017e+00 1.765314070000000068e+00 4.552179756999999682e+01 7.672409636999999805e+01 9.826245249999999709e-01 -1.519113206000000105e+00 -6.255788091999999745e-01 0.000000000000000000e+00 1.876330307000000086e-02 0.000000000000000000e+00
6.053746999999999616e+02 1.752420287000000076e+00 1.775725991000000059e+00 3.589715613999999988e+01 9.502678124000000537e+01 7.416036070000000535e-01 -1.759762620999999916e+00 -5.208420513999999502e-01 0.000000000000000000e+00 1.876330307000000086e-02 0.000000000000000000e+00
6.113944000000000187e+02 1.781627536000000012e+00 1.785032235999999939e+00 3.277944690000000350e+01 1.030927920000000029e+02 -6.380521080000000067e-01 1.853856026000000101e+00 -4.392549090999999795e-01 0.000000000000000000e+00 2.455189399000000123e-03 0.000000000000000000e+00
6.187173999999999978e+02 1.812359491000000045e+00 1.798023087000000020e+00 4.442635451999999674e+01 7.824912138999999911e+01 -9.524036638999999749e-01 1.538697661000000050e+00 -4.212755570999999755e-01 0.000000000000000000e+00 2.455189399000000123e-03 0.000000000000000000e+00
6.243183999999999969e+02 1.830198656999999951e+00 1.810797760000000034e+00 5.644183962999999693e+01 6.236274577999999735e+01 -1.192835599999999996e+00 1.297648636999999994e+00 -4.075240412999999728e-01 0.000000000000000000e+00 2.455189399000000123e-03 0.000000000000000000e+00
6.330954000000000406e+02 1.850957055999999934e+00 1.837936250000000049e+00 8.068775834999999574e+01 4.289919159000000093e+01 -1.569602444999999902e+00 9.199147885999999774e-01 -3.859748439999999836e-01 0.000000000000000000e+00 2.455189399000000123e-03 0.000000000000000000e+00
6.341553999999999860e+02 1.853005529999999901e+00 1.841959434000000062e+00 8.406354786999999362e+01 4.099732836999999819e+01 -1.615104649999999920e+00 8.742957982000000294e-01 -3.833723432000000209e-01 0.000000000000000000e+00 2.455189399000000123e-03 0.000000000000000000e+00
6.398591000000000122e+02 1.862725573999999940e+00 1.866960211000000092e+00 1.038841893999999968e+02 3.242396746000000007e+01 -1.859945147999999993e+00 6.288268965000000099e-01 -3.693686794000000106e-01 0.000000000000000000e+00 2.455189399000000123e-03 0.000000000000000000e+00
6.496590999999999667e+02 1.878942222999999911e+00 1.911605039999999978e+00 8.142347845999999834e+01 4.230267992999999649e+01 1.580681559999999930e+00 -8.982796123999999827e-01 -2.140292843000000111e-01 0.000000000000000000e+00 2.371757633000000018e-02 0.000000000000000000e+00
6.563191000000000486e+02 1.893849337000000022e+00 1.933420332999999935e+00 6.227483700999999883e+01 5.615888111999999666e+01 1.294521953000000059e+00 -1.182122914000000025e+00 -2.962164851999999834e-02 0.000000000000000000e+00 3.216826535999999653e-02 0.000000000000000000e+00
6.629691000000000258e+02 1.913470586000000084e+00 1.949893764999999890e+00 4.695797048000000018e+01 7.376436139000000480e+01 1.008792020000000011e+00 -1.465179570000000098e+00 2.107452646999999901e-01 0.000000000000000000e+00 4.061895439000000330e-02 0.000000000000000000e+00
6.633491000000000213e+02 1.914769093999999949e+00 1.950707508000000034e+00 4.619749303999999768e+01 7.488405790000000195e+01 9.924644121000000263e-01 -1.481390181999999944e+00 2.261804674000000015e-01 0.000000000000000000e+00 4.061895439000000330e-02 0.000000000000000000e+00
6.696091000000000122e+02 1.939485420000000016e+00 1.962524745999999931e+00 3.545573508999999746e+01 9.509678451999999993e+01 7.234917602999999531e-01 -1.747364743000000109e+00 5.069024415999999755e-01 0.000000000000000000e+00 4.906964342000000312e-02 0.000000000000000000e+00
6.750367999999999711e+02 1.966020647999999982e+00 1.970940715000000010e+00 3.228733547000000215e+01 1.034903783000000033e+02 -6.180052236999999948e-01 1.855780199000000019e+00 8.106200403000000110e-01 0.000000000000000000e+00 7.442645287000000665e-02 0.000000000000000000e+00
6.816467999999999847e+02 1.994631580000000071e+00 1.982453285000000065e+00 4.232729631000000126e+01 8.082665432999999666e+01 -9.009166920000000189e-01 1.572855330000000107e+00 1.329023698000000087e+00 0.000000000000000000e+00 8.287714190000000647e-02 0.000000000000000000e+00
6.882867999999999711e+02 2.016370590000000185e+00 1.997424402999999904e+00 5.617837286999999691e+01 6.182909139000000209e+01 -1.185112190999999981e+00 1.288167550000000050e+00 1.905772095000000110e+00 0.000000000000000000e+00 9.132783093000000629e-02 0.000000000000000000e+00
6.947297999999999547e+02 2.032385434000000046e+00 2.016489168000000110e+00 7.322649459999999522e+01 4.701527761999999910e+01 -1.460879076000000110e+00 1.011043031000000036e+00 2.494197310000000112e+00 0.000000000000000000e+00 9.132783093000000629e-02 0.000000000000000000e+00
6.982487999999999602e+02 2.039527317000000117e+00 2.029348811999999835e+00 8.403818185000000085e+01 4.043218644000000239e+01 -1.611495818000000080e+00 8.596847840000000351e-01 2.815579946999999805e+00 0.000000000000000000e+00 9.132783093000000629e-02 0.000000000000000000e+00
7.033044999999999618e+02 2.048247073000000196e+00 2.051502523999999994e+00 1.014266587999999985e+02 3.283895371999999924e+01 -1.827884865999999997e+00 6.422304254999999795e-01 3.277306062000000075e+00 0.000000000000000000e+00 9.132783093000000629e-02 0.000000000000000000e+00
7.136544999999999845e+02 2.065387075999999933e+00 2.099148120999999811e+00 8.107806132000000332e+01 4.210461095000000142e+01 1.573864267999999900e+00 -9.027777908999999879e-01 3.254136695000000135e+00 0.000000000000000000e+00 -2.221033441999999830e-02 0.000000000000000000e+00
7.203144999999999527e+02 2.080357169000000006e+00 2.121038674999999873e+00 6.201657969000000037e+01 5.603818684000000161e+01 1.288252039000000071e+00 -1.189242249999999945e+00 3.132667862999999997e+00 0.000000000000000000e+00 -1.375964539000000021e-02 0.000000000000000000e+00
7.207045000000000528e+02 2.081366198000000001e+00 2.122137209999999996e+00 6.101826593999999915e+01 5.697234873000000022e+01 1.271526810999999979e+00 -1.206044646999999914e+00 3.127301601000000097e+00 0.000000000000000000e+00 -1.375964539000000021e-02 0.000000000000000000e+00
7.269645000000000437e+02 2.100057109000000199e+00 2.137530867999999806e+00 4.677946752999999802e+01 7.375574813000000063e+01 1.003068660999999917e+00 -1.474913962000000023e+00 3.067617586999999979e+00 0.000000000000000000e+00 -5.308956362999999942e-03 0.000000000000000000e+00
7.336045000000000300e+02 2.126161426999999993e+00 2.150153415000000123e+00 3.534961384999999723e+01 9.523476773000000151e+01 7.183141360000000475e-01 -1.759707300000000085e+00 3.058816853999999807e+00 0.000000000000000000e+00 3.141732666999999882e-03 0.000000000000000000e+00
7.390321999999999889e+02 2.152761567000000209e+00 2.158552865999999959e+00 3.222786866999999944e+01 1.037468688000000014e+02 -6.206958428000000083e-01 1.850775172999999940e+00 3.246581034000000088e+00 0.000000000000000000e+00 1.148861431000000044e-01 0.000000000000000000e+00
7.456422000000000025e+02 2.181404619999999905e+00 2.170029132999999888e+00 4.231136801000000247e+01 8.113683946999999819e+01 -9.048129099999999703e-01 1.569737582999999992e+00 4.032420232999999854e+00 0.000000000000000000e+00 1.233368321000000017e-01 0.000000000000000000e+00
7.522821999999999889e+02 2.203139213000000041e+00 2.184930608000000163e+00 5.622222717999999730e+01 6.216808813000000100e+01 -1.190219479000000025e+00 1.286946568000000068e+00 4.877817964000000117e+00 0.000000000000000000e+00 1.317875212000000074e-01 0.000000000000000000e+00
7.589321999999999662e+02 2.219582119000000020e+00 2.204573289999999908e+00 7.395275994000000708e+01 4.693738061999999900e+01 -1.476055882000000041e+00 1.003339865000000053e+00 5.780645514999999790e+00 0.000000000000000000e+00 1.402382101999999908e-01 0.000000000000000000e+00
7.655922000000000480e+02 2.232206800000000158e+00 2.230669259999999987e+00 9.552011645999999701e+01 3.546635642999999760e+01 -1.762322120000000103e+00 7.190026761000000155e-01 6.741071901999999838e+00 0.000000000000000000e+00 1.486888992000000020e-01 0.000000000000000000e+00
7.667364000000000033e+02 2.234073759000000159e+00 2.235923867999999981e+00 9.960928798999999856e+01 3.387698746000000227e+01 -1.811503724000000037e+00 6.700630230999999881e-01 6.911201741000000176e+00 0.000000000000000000e+00 1.486888992000000020e-01 0.000000000000000000e+00
7.776499000000000024e+02 2.252058683000000006e+00 2.285816688000000152e+00 8.132539053000000706e+01 4.246795726999999943e+01 1.575693046000000042e+00 -9.072120531999999793e-01 6.464835750999999853e+00 0.000000000000000000e+00 -9.965942223000000266e-02 0.000000000000000000e+00
7.843098999999999705e+02 2.266979368999999966e+00 2.307532152999999919e+00 6.223690633999999733e+01 5.645259312999999679e+01 1.290477743000000066e+00 -1.192474110999999892e+00 5.827561756999999787e+00 0.000000000000000000e+00 -9.120873320000000284e-02 0.000000000000000000e+00
7.846998999999999569e+02 2.267984810999999823e+00 2.308622666000000212e+00 6.123684748000000155e+01 5.738924851000000160e+01 1.273775759000000063e+00 -1.209206342000000101e+00 5.791990350999999926e+00 0.000000000000000000e+00 -9.120873320000000284e-02 0.000000000000000000e+00
7.909598999999999478e+02 2.286604613000000175e+00 2.323913475999999978e+00 4.696755710000000050e+01 7.420515084000000172e+01 1.005690694999999968e+00 -1.476944245000000100e+00 5.247480810999999967e+00 0.000000000000000000e+00 -8.275804417000000301e-02 0.000000000000000000e+00
7.975999000000000478e+02 2.312600306000000216e+00 2.336466766000000028e+00 3.550025554999999855e+01 9.570316468999999415e+01 7.213319030999999493e-01 -1.760537196000000026e+00 4.724423898000000399e+00 0.000000000000000000e+00 -7.430735514000000319e-02 0.000000000000000000e+00
8.030276000000000067e+02 2.339089459000000204e+00 2.344828617000000115e+00 3.235807967000000218e+01 1.041687876000000017e+02 -6.218494447000000314e-01 1.866597011000000084e+00 4.569949813000000027e+00 0.000000000000000000e+00 8.713426156999999617e-02 0.000000000000000000e+00
8.096376000000000204e+02 2.367626561999999879e+00 2.356265362999999891e+00 4.245120773000000014e+01 8.136669197000000509e+01 -9.051160138999999605e-01 1.582971824999999999e+00 5.172351139999999958e+00 0.000000000000000000e+00 9.558495059999999599e-02 0.000000000000000000e+00
8.162776000000000067e+02 2.389298319999999975e+00 2.371137152999999831e+00 5.636041920000000260e+01 6.223947109000000211e+01 -1.189668224999999913e+00 1.297577463999999958e+00 5.833478441999999653e+00 0.000000000000000000e+00 1.040356395999999933e-01 0.000000000000000000e+00
8.229275999999999840e+02 2.405707052999999984e+00 2.390779585999999846e+00 7.407793037999999797e+01 4.688472793999999766e+01 -1.474648983000000024e+00 1.011360283999999998e+00 6.551758046999999863e+00 0.000000000000000000e+00 1.124863286999999989e-01 0.000000000000000000e+00
8.295875999999999522e+02 2.418314382000000151e+00 2.416943267000000173e+00 9.562084011999999689e+01 3.532429616999999666e+01 -1.760058289000000054e+00 7.244062710999999988e-01 7.327358968000000417e+00 0.000000000000000000e+00 1.209370176999999963e-01 0.000000000000000000e+00
8.305870999999999640e+02 2.419947876999999803e+00 2.421539509000000034e+00 9.918200851999999657e+01 3.391932964000000084e+01 -1.802891589999999988e+00 6.812631024999999951e-01 7.448235516999999639e+00 0.000000000000000000e+00 1.209370176999999963e-01 0.000000000000000000e+00
8.416453000000000202e+02 2.438155708000000033e+00 2.472448593999999833e+00 8.132574904000000515e+01 4.211276804999999968e+01 1.579952648999999987e+00 -8.958376711000000103e-01 6.578693699999999644e+00 0.000000000000000000e+00 -1.441676310999999988e-01 0.000000000000000000e+00
8.420452999999999975e+02 2.438944633999999834e+00 2.473947497999999801e+00 8.006866542999999581e+01 4.283628655999999779e+01 1.562756371000000089e+00 -9.129586081999999658e-01 6.521026648000000314e+00 0.000000000000000000e+00 -1.441676310999999988e-01 0.000000000000000000e+00
8.483052999999999884e+02 2.453082262000000124e+00 2.494356261000000075e+00 6.218785029000000009e+01 5.594038675000000183e+01 1.293637826999999962e+00 -1.180273482999999901e+00 5.644998346999999583e+00 0.000000000000000000e+00 -1.357169420999999876e-01 0.000000000000000000e+00
8.549552999999999656e+02 2.472732908999999868e+00 2.510888867999999885e+00 4.688377312000000074e+01 7.352520585000000608e+01 1.007752913000000028e+00 -1.463922321999999943e+00 4.768941123000000282e+00 0.000000000000000000e+00 -1.272662531000000041e-01 0.000000000000000000e+00
8.615952999999999520e+02 2.498790528999999871e+00 2.523557245000000115e+00 3.539636441999999761e+01 9.484485992999999837e+01 7.222979050000000178e-01 -1.746699168999999996e+00 3.950353015000000134e+00 0.000000000000000000e+00 -1.188155639999999985e-01 0.000000000000000000e+00
8.670230000000000246e+02 2.525369519999999923e+00 2.531993754999999791e+00 3.223606446000000147e+01 1.032610550999999930e+02 -6.175557292000000142e-01 1.847445852999999971e+00 3.502914477000000026e+00 0.000000000000000000e+00 8.190256357000000667e-03 0.000000000000000000e+00
8.736330000000000382e+02 2.554022266000000041e+00 2.543528278000000142e+00 4.227230456000000203e+01 8.069863078000000201e+01 -9.008032853999999867e-01 1.565864904999999974e+00 3.583501805000000040e+00 0.000000000000000000e+00 1.664094538999999831e-02 0.000000000000000000e+00
8.802730000000000246e+02 2.575786078999999784e+00 2.558516673000000186e+00 5.612411681999999757e+01 6.178492512999999775e+01 -1.185336396999999931e+00 1.282529261000000087e+00 3.720446786000000117e+00 0.000000000000000000e+00 2.509163442000000160e-02 0.000000000000000000e+00
8.869230000000000018e+02 2.592262292000000024e+00 2.578288510999999783e+00 7.378388814000000195e+01 4.661658674000000246e+01 -1.470298027999999979e+00 9.983784579000000159e-01 3.913754630000000123e+00 0.000000000000000000e+00 3.354232345000000143e-02 0.000000000000000000e+00
8.935829999999999700e+02 2.604918142999999908e+00 2.604568978000000090e+00 9.526871620999999379e+01 3.521526876000000073e+01 -1.755688176000000045e+00 7.134978643999999592e-01 4.163594351000000415e+00 0.000000000000000000e+00 4.199301248000000125e-02 0.000000000000000000e+00
8.938775000000000546e+02 2.605407474999999806e+00 2.605907924999999903e+00 9.630653309999999578e+01 3.479873517000000049e+01 -1.768308047000000105e+00 7.008776617999999958e-01 4.175961293000000296e+00 0.000000000000000000e+00 4.199301248000000125e-02 0.000000000000000000e+00
8.993807000000000471e+02 2.613886072000000116e+00 2.633085937000000154e+00 1.024393634999999989e+02 3.257645586000000293e+01 1.840230771000000098e+00 -6.375693692999999662e-01 4.117330931999999777e+00 0.000000000000000000e+00 -1.097837453999999935e-01 0.000000000000000000e+00
9.056407000000000380e+02 2.624826811000000149e+00 2.660070881999999859e+00 8.107791964999999834e+01 4.224814847999999756e+01 1.572181017999999986e+00 -9.073743566999999954e-01 3.456543196999999790e+00 0.000000000000000000e+00 -1.013330563999999961e-01 0.000000000000000000e+00
9.123007000000000062e+02 2.639794570999999923e+00 2.681883479000000126e+00 6.203596497000000198e+01 5.624517744999999991e+01 1.287003281000000054e+00 -1.194172715000000107e+00 2.808122924000000076e+00 0.000000000000000000e+00 -9.288236733000000689e-02 0.000000000000000000e+00
9.189506999999999834e+02 2.659484416000000184e+00 2.698314501000000032e+00 4.681257611000000196e+01 7.403052454000000182e+01 1.002253743000000030e+00 -1.480176324999999959e+00 2.216912434999999792e+00 0.000000000000000000e+00 -8.443167829999999319e-02 0.000000000000000000e+00
9.255906999999999698e+02 2.685564139999999878e+00 2.710890623000000055e+00 3.539066808999999836e+01 9.558162210999999786e+01 7.179324048999999874e-01 -1.765299463999999929e+00 1.682742715999999916e+00 0.000000000000000000e+00 -7.598098926999999336e-02 0.000000000000000000e+00
9.310184000000000424e+02 2.712128649999999919e+00 2.719260009000000089e+00 3.227608493000000323e+01 1.041136977999999971e+02 -6.223925730999999573e-01 1.858514455999999981e+00 1.349700834999999932e+00 0.000000000000000000e+00 -2.545346449000000094e-02 0.000000000000000000e+00
9.376284000000000560e+02 2.740725926000000090e+00 2.730696961000000034e+00 4.238206445000000144e+01 8.140681345000000135e+01 -9.065171535999999586e-01 1.576650757999999986e+00 1.207905671000000014e+00 0.000000000000000000e+00 -1.700277546000000112e-02 0.000000000000000000e+00
